,Day Ahead Auction
6815,25.854000000000006
6816,23.657
6817,22.221000000000004
6818,20.756
6819,19.899
6820,21.990000000000002
6821,24.068
6822,30.775000000000002
6823,48.012
6824,47.93
6825,33.403
6826,28.373000000000005
6827,23.208000000000002
6828,21.364
6829,21.790000000000003
6830,21.758000000000003
6831,22.431
6832,24.153
6833,29.508999999999997
6834,37.839999999999996
6835,47.997
6836,32.438
6837,27.302
6838,24.355
6839,22.857
6840,21.866
6841,21.0
6842,19.38
6843,18.296
6844,19.502
6845,21.846
6846,25.747000000000003
6847,28.581
6848,33.253
6849,30.156
6850,28.005000000000003
6851,27.77
6852,26.27
6853,25.499
6854,25.5
6855,26.357999999999997
6856,26.705000000000002
6857,29.235
6858,31.966
6859,34.37
6860,29.01
6861,24.854
6862,22.519
6863,20.206
6864,23.132
6865,21.959999999999997
6866,21.212
6867,21.162
6868,21.891999999999996
6869,22.949
6870,27.837
6871,35.0
6872,41.26499999999999
6873,32.739
6874,29.725999999999996
6875,28.241000000000007
6876,26.200999999999997
6877,23.837
6878,22.142
6879,24.269
6880,25.86
6881,27.400000000000002
6882,28.999999999999996
6883,29.93
6884,26.699
6885,21.794
6886,22.003
6887,19.3
6888,19.176
6889,17.4
6890,16.38
6891,14.474
6892,13.99
6893,13.336
6894,14.749
6895,15.943999999999999
6896,18.662
6897,19.933
6898,18.509
6899,16.0
6900,14.490999999999998
6901,13.657
6902,11.878
6903,12.0
6904,13.321
6905,16.945
6906,18.483
6907,19.573
6908,15.803999999999998
6909,14.338999999999999
6910,14.008000000000001
6911,12.871000000000002
6912,7.654000000000001
6913,6.79
6914,6.598999999999999
6915,6.944
6916,7.912000000000001
6917,7.554999999999999
6918,7.140000000000001
6919,7.595000000000001
6920,8.758000000000001
6921,8.483
6922,7.532
6923,6.751
6924,5.101
6925,1.2489999999999999
6926,1.6739999999999997
6927,6.498999999999999
6928,7.544
6929,16.801
6930,19.527
6931,22.287000000000003
6932,17.715999999999998
6933,14.496
6934,14.004
6935,13.455
6936,12.831000000000001
6937,11.440999999999999
6938,10.565000000000001
6939,8.964
6940,8.613999999999999
6941,10.844
6942,12.928
6943,15.863999999999997
6944,18.242
6945,16.11
6946,12.831999999999999
6947,12.891999999999998
6948,11.749
6949,11.764
6950,12.326999999999998
6951,13.938
6952,16.971
6953,22.232
6954,26.623
6955,27.222
6956,22.993
6957,17.541999999999998
6958,16.265
6959,14.502
6960,14.163999999999998
6961,13.571
6962,14.035
6963,13.995
6964,15.030000000000001
6965,14.951
6966,19.847
6967,25.873
6968,27.73
6969,24.215999999999998
6970,20.196
6971,18.001
6972,16.715
6973,15.292
6974,14.593
6975,15.357
6976,15.883
6977,21.978
6978,24.516
6979,25.142999999999997
6980,20.105
6981,16.709000000000003
6982,16.329
6983,15.392
6984,13.162
6985,12.518
6986,12.142
6987,12.512
6988,13.318000000000001
6989,14.859999999999998
6990,16.943
6991,24.065
6992,24.774
6993,21.669
6994,18.731
6995,17.476
6996,15.262
6997,14.818999999999999
6998,14.248
6999,15.125999999999998
7000,16.893
7001,19.784000000000002
7002,24.016
7003,22.691999999999997
7004,16.650000000000002
7005,14.657
7006,14.815000000000001
7007,13.157
7008,12.753
7009,11.489
7010,7.739
7011,7.601999999999999
7012,7.196999999999999
7013,11.234000000000002
7014,14.952000000000002
7015,17.271
7016,19.581
7017,16.765
7018,16.741
7019,15.550999999999998
7020,13.219999999999999
7021,12.966
7022,13.03
7023,13.861
7024,14.914
7025,16.933999999999997
7026,17.768
7027,18.405
7028,16.718
7029,14.148
7030,13.272999999999998
7031,12.411
7032,13.172999999999998
7033,11.862
7034,11.336
7035,11.101
7036,11.597
7037,13.636000000000001
7038,15.577000000000002
7039,18.084999999999997
7040,19.458000000000002
7041,19.462000000000003
7042,18.174
7043,17.796
7044,17.407
7045,16.650000000000002
7046,16.896
7047,17.107
7048,17.883000000000003
7049,19.718
7050,20.149
7051,20.994
7052,17.904
7053,16.46
7054,15.534
7055,14.321
7056,14.322
7057,13.270999999999999
7058,12.903
7059,13.248999999999999
7060,13.274
7061,13.489999999999998
7062,13.38
7063,14.12
7064,14.549000000000001
7065,14.56
7066,14.045
7067,13.235
7068,12.913999999999998
7069,12.117
7070,11.485
7071,11.68
7072,13.28
7073,15.912
7074,17.912999999999997
7075,18.322999999999997
7076,16.416
7077,14.299999999999999
7078,13.700999999999999
7079,13.241999999999997
7080,11.065999999999999
7081,9.915000000000001
7082,9.354000000000001
7083,9.0
7084,9.221
7085,8.855
7086,10.479999999999999
7087,11.0
7088,12.145999999999999
7089,11.486
7090,9.6
7091,9.323
7092,8.347
7093,7.617
7094,7.831
7095,8.001999999999999
7096,8.923
7097,10.387
7098,11.244
7099,11.549
7100,10.298
7101,8.733
7102,8.071
7103,7.353
7104,5.281000000000001
7105,4.982
7106,3.8079999999999994
7107,2.508
7108,3.807
7109,5.2330000000000005
7110,6.829000000000001
7111,10.369
7112,12.21
7113,10.891
7114,10.475
7115,8.149
7116,6.81
7117,6.781999999999999
7118,6.819
7119,7.615999999999999
7120,8.25
7121,10.998000000000001
7122,12.226999999999999
7123,13.43
7124,10.923
7125,8.673
7126,8.567
7127,7.840000000000001
7128,5.6930000000000005
7129,5.059
7130,5.649
7131,5.619
7132,6.74
7133,7.066999999999999
7134,8.688
7135,11.865
7136,13.943
7137,12.617
7138,10.221
7139,10.01
7140,9.381
7141,7.872
7142,7.998000000000001
7143,9.211
7144,11.559999999999999
7145,15.483000000000002
7146,18.031
7147,18.633000000000003
7148,15.27
7149,13.043000000000001
7150,12.067
7151,11.233
7152,9.76
7153,9.139
7154,8.823
7155,8.869
7156,9.653
7157,10.751000000000001
7158,12.803999999999998
7159,15.497999999999998
7160,16.21
7161,15.006
7162,13.331000000000001
7163,11.858
7164,11.248999999999999
7165,11.593
7166,11.853
7167,12.491
7168,14.698
7169,14.472
7170,15.49
7171,15.181000000000001
7172,12.765
7173,10.998999999999999
7174,9.847
7175,9.01
7176,9.190999999999999
7177,9.611
7178,9.814
7179,9.601
7180,9.834
7181,11.444
7182,13.672
7183,17.679000000000002
7184,17.724999999999998
7185,14.510000000000002
7186,13.036
7187,11.881
7188,10.759
7189,10.086
7190,10.572
7191,12.006
7192,14.069
7193,15.956000000000001
7194,15.494999999999997
7195,14.361
7196,13.181999999999999
7197,12.8
7198,12.134
7199,9.829
7200,8.818000000000001
7201,8.755
7202,8.818000000000001
7203,8.804
7204,8.921
7205,9.284999999999998
7206,11.491
7207,12.759
7208,13.394
7209,12.357999999999999
7210,11.959999999999999
7211,10.499
7212,9.995
7213,8.89
7214,9.218000000000002
7215,9.617
7216,10.592
7217,12.518
7218,12.908
7219,12.767000000000001
7220,11.29
7221,10.221
7222,10.161000000000001
7223,9.203
7224,9.331
7225,9.277
7226,9.040999999999999
7227,8.798
7228,8.7
7229,8.667
7230,9.139
7231,10.132
7232,11.504
7233,10.9
7234,9.548000000000002
7235,8.7
7236,8.485
7237,8.145999999999999
7238,8.451
7239,8.996
7240,11.292
7241,12.301
7242,13.991000000000001
7243,13.824
7244,12.185
7245,10.990000000000002
7246,10.404
7247,9.748999999999999
7248,10.301
7249,10.049
7250,10.02
7251,9.991999999999999
7252,9.831000000000001
7253,9.846
7254,9.898
7255,10.055
7256,11.004000000000001
7257,11.333
7258,10.418000000000001
7259,9.781
7260,10.003
7261,10.0
7262,10.0
7263,10.943000000000001
7264,12.461
7265,14.015
7266,15.6
7267,17.038
7268,16.5
7269,14.752
7270,13.896
7271,12.7
7272,10.926
7273,12.937999999999999
7274,11.909
7275,11.632
7276,11.459999999999999
7277,11.507
7278,12.345
7279,14.562
7280,16.639
7281,16.8
7282,15.330000000000002
7283,14.335
7284,14.194999999999999
7285,14.196
7286,14.596
7287,15.5
7288,16.915
7289,17.948
7290,20.151
7291,18.284
7292,16.781000000000002
7293,14.709
7294,13.678
7295,12.051
7296,10.073
7297,8.065
7298,7.668000000000001
7299,5.526
7300,3.6999999999999997
7301,3.8759999999999994
7302,5.463
7303,5.995
7304,7.798999999999999
7305,8.44
7306,6.765000000000001
7307,5.718
7308,4.890999999999999
7309,3.8590000000000004
7310,4.124
7311,6.889000000000001
7312,8.0
7313,8.939
7314,11.450000000000001
7315,12.562999999999999
7316,10.208
7317,8.419
7318,7.167
7319,6.956999999999999
7320,2.7710000000000004
7321,5.492
7322,2.434
7323,1.738
7324,1.528
7325,2.02
7326,3.0010000000000003
7327,6.970999999999999
7328,9.719
7329,9.712
7330,7.303
7331,4.707999999999999
7332,4.258
7333,3.9939999999999998
7334,5.266
7335,7.217
7336,9.129999999999999
7337,10.536
7338,14.689
7339,14.893
7340,13.0
7341,9.719
7342,8.372
7343,8.866
7344,8.166
7345,7.573
7346,7.179
7347,4.642
7348,4.509
7349,4.383
7350,7.158
7351,8.767
7352,9.977
7353,11.299
7354,10.67
7355,9.415000000000001
7356,10.825
7357,11.043
7358,12.894
7359,12.526000000000002
7360,13.63
7361,13.362000000000002
7362,13.746
7363,12.871000000000002
7364,13.221
7365,12.828000000000001
7366,10.908
7367,12.439
7368,11.35
7369,8.811
7370,9.304000000000002
7371,8.906
7372,9.422
7373,11.449
7374,12.947000000000001
7375,17.479
7376,20.605
7377,21.515
7378,20.990000000000002
7379,20.496
7380,20.278
7381,20.305
7382,18.901
7383,20.756
7384,21.296
7385,21.741999999999997
7386,23.999000000000002
7387,24.055
7388,21.774
7389,19.558
7390,18.7
7391,17.98
7392,17.221
7393,15.059000000000001
7394,13.688999999999998
7395,13.254
7396,13.065000000000001
7397,13.065000000000001
7398,13.5
7399,13.599
7400,14.219999999999999
7401,14.282
7402,14.435
7403,13.712
7404,12.840000000000002
7405,12.556000000000001
7406,11.503
7407,12.662999999999998
7408,13.803
7409,15.105000000000002
7410,16.692999999999998
7411,17.0
7412,16.329
7413,11.298
7414,9.406
7415,9.128
7416,7.285
7417,5.785
7418,2.37
7419,3.5029999999999997
7420,2.166
7421,6.453
7422,2.714
7423,5.35
7424,3.1300000000000003
7425,3.744
7426,4.491
7427,5.951
7428,5.047
7429,6.404999999999999
7430,3.946
7431,8.206999999999999
7432,8.497
7433,8.505
7434,10.081
7435,7.754000000000001
7436,7.37
7437,3.6969999999999996
7438,2.715
7439,2.759
7440,1.9850000000000003
7441,0.009
7442,0.009
7443,0.009
7444,0.03
7445,0.5
7446,0.907
7447,5.432
7448,9.952
7449,10.504000000000001
7450,8.44
7451,6.714
7452,6.886
7453,7.045999999999999
7454,8.434999999999999
7455,9.887
7456,15.161000000000001
7457,14.905000000000001
7458,15.556999999999999
7459,15.649000000000001
7460,14.015
7461,11.006999999999998
7462,8.433
7463,7.706
7464,5.436
7465,7.758
7466,7.951000000000001
7467,7.345
7468,7.122000000000001
7469,6.299
7470,7.676999999999999
7471,8.541
7472,12.924000000000003
7473,13.549
7474,9.129999999999999
7475,7.138
7476,7.562
7477,7.286
7478,9.123000000000001
7479,9.345999999999998
7480,12.103
7481,12.33
7482,13.527000000000001
7483,14.21
7484,11.978
7485,9.86
7486,8.498
7487,9.977
7488,7.1370000000000005
7489,7.442
7490,7.440999999999999
7491,6.497
7492,6.805999999999999
7493,6.837999999999999
7494,8.73
7495,11.705
7496,14.862999999999998
7497,16.058
7498,14.719999999999999
7499,12.913
7500,11.783000000000001
7501,11.406999999999998
7502,11.949
7503,14.436000000000002
7504,14.906999999999998
7505,15.906
7506,19.211
7507,19.996
7508,16.884
7509,14.909999999999998
7510,14.069
7511,12.773000000000001
7512,11.881
7513,11.454
7514,11.0
7515,9.98
7516,10.213999999999999
7517,9.977
7518,11.254999999999999
7519,15.318999999999999
7520,18.206
7521,19.912
7522,16.752
7523,12.434000000000001
7524,12.334
7525,8.952
7526,10.123999999999999
7527,12.698
7528,15.324000000000002
7529,18.465
7530,19.744
7531,19.824
7532,18.195
7533,14.507
7534,12.534999999999998
7535,12.198
7536,7.998999999999999
7537,7.025
7538,6.797000000000001
7539,6.797000000000001
7540,6.819
7541,7.576999999999999
7542,8.126
7543,10.9
7544,13.481000000000002
7545,14.906999999999998
7546,12.552
7547,11.132
7548,10.945
7549,10.449
7550,11.422
7551,13.474
7552,17.41
7553,17.961000000000002
7554,20.851
7555,20.679
7556,17.737
7557,15.621000000000002
7558,13.313
7559,12.822999999999999
7560,12.104000000000001
7561,13.741
7562,13.421
7563,13.001
7564,12.68
7565,12.943999999999999
7566,12.968000000000002
7567,15.8
7568,17.229
7569,17.172
7570,16.692999999999998
7571,14.185
7572,13.088999999999999
7573,13.416
7574,13.803
7575,14.893999999999998
7576,20.697
7577,19.453
7578,24.07
7579,23.799999999999997
7580,19.971
7581,17.744
7582,16.684
7583,16.086
7584,15.869
7585,16.88
7586,15.221000000000002
7587,14.299999999999999
7588,12.7
7589,13.407
7590,13.529
7591,13.529
7592,15.075
7593,15.596000000000002
7594,13.157
7595,12.031
7596,13.3
7597,13.013
7598,12.5
7599,13.74
7600,14.187
7601,15.037999999999998
7602,18.761000000000003
7603,19.786
7604,16.512
7605,15.003999999999998
7606,14.104
7607,14.139
7608,12.211
7609,10.001
7610,10.143
7611,9.388
7612,10.713
7613,10.875
7614,12.188
7615,16.738
7616,20.51
7617,20.89
7618,16.645
7619,14.24
7620,12.990000000000002
7621,14.333000000000002
7622,16.569
7623,20.732
7624,21.227999999999998
7625,21.244
7626,25.418000000000003
7627,21.788
7628,18.744
7629,16.049000000000003
7630,13.971
7631,15.758000000000003
7632,14.757000000000001
7633,13.62
7634,12.931000000000001
7635,12.885
7636,11.015
7637,11.117
7638,12.991999999999997
7639,16.362000000000002
7640,21.153
7641,22.274
7642,21.0
7643,19.991999999999997
7644,19.881
7645,18.984
7646,20.565
7647,22.218
7648,22.408
7649,21.735
7650,22.0
7651,21.424000000000003
7652,22.069
7653,17.498
7654,15.352000000000002
7655,13.791
7656,12.226999999999999
7657,7.917000000000001
7658,7.918
7659,7.915000000000001
7660,7.0489999999999995
7661,7.0489999999999995
7662,7.918
7663,12.001000000000001
7664,15.133000000000003
7665,16.814999999999998
7666,17.608999999999998
7667,17.442
7668,16.378
7669,18.048000000000002
7670,18.400999999999996
7671,20.107
7672,22.058000000000003
7673,23.61
7674,24.141
7675,20.294
7676,16.372
7677,14.608000000000002
7678,11.41
7679,8.331999999999999
7680,6.491
7681,4.795
7682,2.392
7683,1.645
7684,1.039
7685,0.588
7686,1.106
7687,6.654999999999999
7688,8.484
7689,9.608
7690,8.99
7691,8.365
7692,8.677999999999999
7693,11.244
7694,11.982999999999999
7695,14.316999999999998
7696,15.340000000000002
7697,15.265
7698,19.493000000000002
7699,18.180000000000003
7700,15.363
7701,13.668
7702,14.684
7703,14.980000000000002
7704,12.891
7705,11.302
7706,11.967
7707,12.683
7708,11.581999999999999
7709,12.005
7710,12.997
7711,15.005000000000003
7712,22.779
7713,22.723
7714,22.856
7715,22.856
7716,22.643
7717,19.737000000000002
7718,19.491
7719,20.691
7720,21.497999999999998
7721,20.298
7722,21.180000000000003
7723,17.276
7724,15.816999999999998
7725,13.561
7726,11.834999999999999
7727,15.333000000000002
7728,12.365
7729,14.447
7730,14.648
7731,14.84
7732,14.066999999999998
7733,14.398
7734,15.0
7735,13.898
7736,15.993000000000002
7737,20.57
7738,21.506999999999998
7739,18.078
7740,20.391000000000002
7741,18.674000000000003
7742,19.202
7743,21.334
7744,22.711000000000002
7745,24.339
7746,28.198
7747,28.729000000000006
7748,26.07
7749,24.0
7750,23.209
7751,21.905
7752,20.482
7753,20.074
7754,18.392
7755,18.741999999999997
7756,18.0
7757,17.058999999999997
7758,17.588
7759,18.008000000000003
7760,19.419
7761,20.003
7762,21.503
7763,21.203
7764,21.799000000000003
7765,21.005000000000003
7766,19.885
7767,20.515
7768,22.46
7769,24.195
7770,26.737
7771,27.3
7772,26.644000000000002
7773,24.490000000000002
7774,21.509999999999998
7775,21.203
7776,16.945
7777,13.935
7778,14.038
7779,14.949000000000002
7780,14.498
7781,15.480000000000002
7782,16.752
7783,27.04
7784,31.694
7785,32.405
7786,30.814999999999998
7787,29.618
7788,30.752999999999997
7789,29.982
7790,30.232
7791,33.202
7792,33.369
7793,33.468
7794,33.538999999999994
7795,31.541000000000004
7796,29.143
7797,25.217
7798,22.0
7799,19.993
7800,15.503
7801,11.367
7802,11.245000000000001
7803,9.997
7804,8.215
7805,8.790000000000001
7806,10.372
7807,15.218000000000002
7808,22.991
7809,24.897
7810,23.651
7811,24.22
7812,24.441
7813,24.518
7814,25.176
7815,25.895999999999997
7816,25.997000000000003
7817,25.554
7818,28.496
7819,29.49
7820,27.249000000000002
7821,24.894999999999996
7822,19.913
7823,19.953000000000003
7824,16.768
7825,15.289
7826,13.744
7827,12.398000000000001
7828,11.994
7829,12.391
7830,14.978
7831,20.918999999999997
7832,25.845999999999997
7833,26.855
7834,22.994999999999997
7835,19.741
7836,17.241999999999997
7837,16.663999999999998
7838,16.511
7839,18.008000000000003
7840,18.668000000000003
7841,20.622
7842,22.349000000000004
7843,21.950999999999997
7844,20.992
7845,15.372999999999998
7846,14.977000000000002
7847,14.224
7848,12.422
7849,14.163
7850,12.737000000000002
7851,12.217
7852,11.773
7853,12.618000000000002
7854,15.356
7855,20.739
7856,29.316000000000003
7857,30.909
7858,29.494
7859,29.502
7860,28.99
7861,27.293
7862,26.992
7863,27.223999999999997
7864,30.036
7865,31.505
7866,32.272
7867,29.958999999999996
7868,28.591
7869,26.156000000000002
7870,22.994
7871,21.709999999999997
7872,17.363999999999997
7873,18.729
7874,17.519
7875,16.307
7876,15.181999999999999
7877,15.915000000000001
7878,18.163999999999998
7879,23.06
7880,29.707
7881,30.764999999999997
7882,28.985
7883,28.044999999999998
7884,26.347000000000005
7885,25.602999999999998
7886,27.243000000000002
7887,29.017000000000003
7888,31.836000000000002
7889,32.736000000000004
7890,34.99
7891,33.794999999999995
7892,31.436999999999998
7893,27.415
7894,26.632
7895,26.992
7896,22.603
7897,21.277
7898,21.07
7899,19.913
7900,20.0
7901,19.799
7902,21.194
7903,21.494
7904,22.807
7905,26.496
7906,27.99
7907,25.783
7908,25.332
7909,24.999000000000002
7910,23.741
7911,25.761
7912,26.401999999999997
7913,28.82
7914,31.592000000000002
7915,30.610000000000003
7916,27.008
7917,23.222
7918,21.337
7919,20.0
7920,17.369
7921,14.488000000000001
7922,13.5
7923,12.201
7924,9.94
7925,9.94
7926,10.564
7927,12.9
7928,13.675999999999998
7929,14.133999999999999
7930,15.177000000000001
7931,15.35
7932,16.353
7933,15.962000000000002
7934,15.184000000000001
7935,15.713
7936,15.8
7937,17.089
7938,18.009999999999998
7939,18.04
7940,18.188
7941,15.728
7942,13.51
7943,15.503999999999998
7944,15.006999999999998
7945,12.922
7946,13.046000000000003
7947,12.770000000000001
7948,11.957999999999998
7949,12.007
7950,12.950000000000001
7951,19.309
7952,30.416999999999998
7953,35.463
7954,36.769999999999996
7955,37.0
7956,36.591
7957,36.010000000000005
7958,36.72
7959,38.391000000000005
7960,39.791000000000004
7961,39.26
7962,41.558
7963,39.897000000000006
7964,37.47
7965,32.903999999999996
7966,31.2
7967,29.498
7968,26.026
7969,27.188000000000002
7970,25.008999999999997
7971,22.817
7972,22.624
7973,23.517
7974,27.188999999999997
7975,30.398999999999997
7976,39.622
7977,44.492000000000004
7978,44.532
7979,44.591
7980,43.56
7981,41.80500000000001
7982,42.425999999999995
7983,44.638
7984,45.07
7985,46.004
7986,50.11
7987,48.686
7988,46.382
7989,40.0
7990,33.489999999999995
7991,29.766000000000005
7992,28.025
7993,28.845
7994,27.918
7995,26.427
7996,26.079
7997,26.762999999999998
7998,28.999999999999996
7999,33.227999999999994
8000,43.443
8001,47.81
8002,47.86
8003,47.471
8004,48.252
8005,44.999
8006,45.047000000000004
8007,46.424
8008,45.876
8009,47.839999999999996
8010,50.355000000000004
8011,49.519999999999996
8012,46.514
8013,41.39
8014,34.42
8015,31.686000000000003
8016,27.717999999999996
8017,29.206
8018,29.143
8019,28.476000000000003
8020,27.48
8021,27.191000000000003
8022,28.349000000000004
8023,35.318
8024,45.083999999999996
8025,46.355000000000004
8026,46.214999999999996
8027,45.306999999999995
8028,44.643
8029,43.788
8030,44.654
8031,46.407
8032,46.31
8033,45.804
8034,48.407
8035,46.979000000000006
8036,45.788999999999994
8037,43.08
8038,37.949
8039,34.063
8040,30.455
8041,30.633
8042,29.419
8043,29.910000000000004
8044,29.897000000000002
8045,30.072000000000003
8046,31.381999999999998
8047,36.155
8048,41.36
8049,44.266
8050,43.319
8051,42.734
8052,40.966
8053,40.396
8054,38.43
8055,30.757999999999996
8056,28.799999999999997
8057,28.182000000000002
8058,37.913999999999994
8059,33.402
8060,34.004
8061,25.246000000000002
8062,33.353
8063,27.862
8064,25.624000000000002
8065,23.815
8066,23.56
8067,23.177
8068,22.394
8069,23.064
8070,24.5
8071,25.206
8072,25.305
8073,25.692999999999998
8074,28.167
8075,31.130000000000003
8076,31.608999999999998
8077,30.744
8078,30.25
8079,31.591
8080,31.591
8081,33.092
8082,35.873
8083,34.31
8084,31.174000000000003
8085,29.055000000000003
8086,28.99
8087,27.87
8088,24.449
8089,23.07
8090,21.991999999999997
8091,23.119
8092,20.881
8093,20.852
8094,21.308000000000003
8095,21.184
8096,21.886000000000003
8097,25.53
8098,28.883
8099,30.073
8100,30.657
8101,30.485
8102,30.152999999999995
8103,30.607
8104,30.824
8105,32.489999999999995
8106,34.742
8107,30.486
8108,30.2
8109,26.162999999999997
8110,27.92
8111,26.589999999999996
8112,24.317
8113,20.516000000000002
8114,19.589
8115,18.322
8116,18.168
8117,16.366
8118,25.061
8119,29.2
8120,36.899
8121,40.632999999999996
8122,40.049
8123,39.964999999999996
8124,42.193000000000005
8125,40.49100000000001
8126,39.296
8127,41.346
8128,42.991
8129,43.073
8130,44.498000000000005
8131,43.315
8132,42.792
8133,39.230000000000004
8134,33.311
8135,32.456
8136,29.262
8137,29.810000000000002
8138,27.791000000000004
8139,27.589999999999996
8140,27.769
8141,28.737999999999996
8142,30.923000000000002
8143,37.099
8144,45.493
8145,45.568000000000005
8146,45.995
8147,45.32
8148,46.017
8149,45.397000000000006
8150,44.61
8151,45.929
8152,45.38399999999999
8153,46.153
8154,47.94
8155,45.393
8156,41.82599999999999
8157,36.895
8158,31.900000000000002
8159,30.498000000000005
8160,27.427999999999997
8161,26.459
8162,23.572
8163,20.391000000000002
8164,19.996
8165,23.018
8166,25.939999999999998
8167,25.405
8168,34.501
8169,38.329
8170,34.57
8171,32.523
8172,30.501
8173,29.685
8174,32.315
8175,40.806
8176,43.674
8177,45.407
8178,41.925999999999995
8179,40.0
8180,38.838
8181,40.882000000000005
8182,32.714999999999996
8183,30.072000000000003
8184,28.055999999999997
8185,28.656
8186,28.077999999999996
8187,26.967000000000002
8188,26.991000000000003
8189,27.549
8190,29.979
8191,32.6
8192,40.009
8193,44.743
8194,45.409
8195,44.785000000000004
8196,44.622
8197,44.847
8198,44.826
8199,45.405
8200,45.699
8201,46.292
8202,49.821
8203,45.92699999999999
8204,45.402
8205,43.391000000000005
8206,35.313
8207,32.830999999999996
8208,29.924
8209,33.400999999999996
8210,30.642000000000003
8211,30.238
8212,29.849000000000004
8213,30.404000000000003
8214,31.766
8215,35.876999999999995
8216,45.538000000000004
8217,47.429
8218,47.47
8219,47.132999999999996
8220,48.416000000000004
8221,48.11
8222,47.0
8223,47.644
8224,47.391
8225,47.488
8226,50.791
8227,47.737
8228,45.150999999999996
8229,44.0
8230,37.6
8231,33.804
8232,31.622
8233,31.248000000000005
8234,30.599999999999998
8235,29.079
8236,28.726000000000003
8237,28.49
8238,28.714999999999996
8239,29.535
8240,31.357999999999997
8241,34.614
8242,39.661
8243,41.933
8244,41.238
8245,39.81
8246,37.589999999999996
8247,37.707
8248,39.35
8249,42.059
8250,44.992000000000004
8251,44.269999999999996
8252,42.072
8253,36.114999999999995
8254,32.388
8255,30.764999999999997
8256,28.826999999999998
8257,30.064999999999998
8258,29.28
8259,28.808
8260,27.252
8261,26.842
8262,26.924000000000003
8263,28.098
8264,27.973000000000003
8265,29.308999999999997
8266,32.009
8267,32.655
8268,34.519
8269,34.770999999999994
8270,32.474000000000004
8271,32.830999999999996
8272,33.650999999999996
8273,36.160000000000004
8274,41.394
8275,43.004999999999995
8276,41.274
8277,38.398
8278,33.535000000000004
8279,32.385000000000005
8280,30.625000000000004
8281,28.017999999999997
8282,27.767999999999997
8283,27.431
8284,26.979000000000003
8285,26.791999999999998
8286,28.370999999999995
8287,39.224000000000004
8288,50.5
8289,54.522000000000006
8290,51.39900000000001
8291,50.547
8292,49.762
8293,48.995
8294,48.28
8295,50.604000000000006
8296,53.57300000000001
8297,55.85399999999999
8298,58.809
8299,55.86599999999999
8300,50.804
8301,49.0
8302,40.89
8303,36.132
8304,31.319999999999997
8305,30.613999999999997
8306,28.811000000000003
8307,28.528
8308,27.698
8309,28.23
8310,31.607000000000003
8311,36.88999999999999
8312,49.97
8313,57.176
8314,55.32899999999999
8315,51.80800000000001
8316,50.516000000000005
8317,48.278
8318,50.602999999999994
8319,55.271
8320,57.025000000000006
8321,59.0
8322,66.501
8323,59.594
8324,52.258
8325,45.24700000000001
8326,35.379
8327,32.103
8328,28.308
8329,27.482
8330,27.047000000000004
8331,26.869
8332,27.82
8333,28.020999999999997
8334,31.111
8335,36.882
8336,49.497
8337,53.998999999999995
8338,56.972
8339,56.517999999999994
8340,56.801
8341,52.607000000000006
8342,51.548
8343,51.495000000000005
8344,52.852999999999994
8345,54.50000000000001
8346,59.0
8347,55.7
8348,52.05700000000001
8349,48.79
8350,39.667
8351,35.172000000000004
8352,32.894
8353,30.0
8354,29.073999999999998
8355,27.945999999999998
8356,27.019
8357,27.413999999999998
8358,28.963
8359,33.673
8360,43.274
8361,49.003
8362,48.966
8363,47.455000000000005
8364,45.072
8365,40.656
8366,39.653
8367,45.505
8368,46.993
8369,48.50299999999999
8370,50.0
8371,49.991
8372,48.553
8373,43.989999999999995
8374,36.772000000000006
8375,33.629000000000005
8376,30.606
8377,29.630000000000003
8378,28.811999999999998
8379,28.019
8380,27.032999999999994
8381,28.255000000000003
8382,29.635
8383,34.451
8384,45.894
8385,54.349000000000004
8386,56.172
8387,54.349000000000004
8388,54.083000000000006
8389,49.226
8390,46.912
8391,46.58
8392,46.514
8393,47.855000000000004
8394,50.5
8395,49.016999999999996
8396,46.78
8397,40.193
8398,33.511
8399,30.856
8400,28.526999999999997
8401,28.389999999999997
8402,27.107999999999997
8403,25.995
8404,24.613
8405,23.873
8406,23.736
8407,23.751
8408,24.877000000000002
8409,29.105000000000004
8410,29.981
8411,30.213
8412,28.116000000000003
8413,27.006999999999998
8414,25.474999999999998
8415,26.687
8416,28.349999999999998
8417,30.513
8418,33.542
8419,32.400999999999996
8420,29.199
8421,26.406999999999996
8422,24.593
8423,21.608
8424,19.986
8425,17.627000000000002
8426,16.866999999999997
8427,17.028000000000002
8428,17.211000000000002
8429,17.243
8430,16.949
8431,16.830000000000002
8432,17.721999999999998
8433,20.971999999999998
8434,20.965
8435,21.809
8436,21.612000000000002
8437,18.580000000000002
8438,22.443
8439,22.95
8440,23.986
8441,23.357
8442,22.947
8443,22.065
8444,20.829
8445,13.001999999999999
8446,16.308
8447,14.593
8448,11.528
8449,12.01
8450,10.584
8451,9.236
8452,7.61
8453,7.771999999999999
8454,10.911
8455,17.536
8456,24.003
8457,24.956999999999997
8458,24.884999999999998
8459,24.884999999999998
8460,24.705000000000002
8461,24.869999999999997
8462,24.580000000000002
8463,24.943
8464,24.881
8465,24.902
8466,24.884999999999998
8467,24.884999999999998
8468,22.711000000000002
8469,18.771
8470,17.465
8471,16.633
8472,12.006
8473,10.818999999999999
8474,9.241
8475,9.245000000000001
8476,7.635
8477,8.193999999999999
8478,9.921
8479,14.999
8480,19.968
