,Month,Hour,Day Type,Load [kWh]
4182,6,7,7,211.09
4183,6,8,7,204.66
4184,6,9,7,210.08999999999997
4185,6,10,7,220.84
4186,6,11,7,230.09
4187,6,12,7,226.78
4188,6,13,7,227.41000000000003
4189,6,14,7,222.4
4190,6,15,7,213.53
4191,6,16,7,210.84
4192,6,17,7,202.79
4193,6,18,7,13.290000000000001
4194,6,19,7,11.25
4195,6,20,7,11.4
4196,6,21,7,11.6
4197,6,22,7,10.66
4198,6,23,7,9.6
4199,6,24,7,9.7
4200,6,1,1,9.08
4201,6,2,1,8.18
4202,6,3,1,8.79
4203,6,4,1,8.59
4204,6,5,1,8.56
4205,6,6,1,10.12
4206,6,7,1,67.19
4207,6,8,1,110.83
4208,6,9,1,135.28
4209,6,10,1,117.24
4210,6,11,1,103.52
4211,6,12,1,124.31
4212,6,13,1,121.41
4213,6,14,1,87.18
4214,6,15,1,142.60999999999999
4215,6,16,1,144.70999999999998
4216,6,17,1,104.25
4217,6,18,1,142.08
4218,6,19,1,136.47
4219,6,20,1,68.07
4220,6,21,1,32.21
4221,6,22,1,11.6
4222,6,23,1,11.6
4223,6,24,1,10.51
4224,6,1,2,13.62
4225,6,2,2,13.96
4226,6,3,2,14.4
4227,6,4,2,13.87
4228,6,5,2,14.67
4229,6,6,2,158.95
4230,6,7,2,175.54999999999998
4231,6,8,2,274.33
4232,6,9,2,275.16
4233,6,10,2,282.31
4234,6,11,2,294.4
4235,6,12,2,297.93
4236,6,13,2,305.58
4237,6,14,2,298.57
4238,6,15,2,298.56
4239,6,16,2,313.8
4240,6,17,2,269.3
4241,6,18,2,210.39
4242,6,19,2,182.37
4243,6,20,2,166.24
4244,6,21,2,156.4
4245,6,22,2,18.84
4246,6,23,2,17.169999999999998
4247,6,24,2,13.05
4248,6,1,3,13.63
4249,6,2,3,13.74
4250,6,3,3,12.68
4251,6,4,3,11.26
4252,6,5,3,11.16
4253,6,6,3,150.85
4254,6,7,3,165.77
4255,6,8,3,240.98
4256,6,9,3,236.89
4257,6,10,3,246.93
4258,6,11,3,256.48
4259,6,12,3,265.77
4260,6,13,3,270.29
4261,6,14,3,259.54999999999995
4262,6,15,3,262.18
4263,6,16,3,263.07
4264,6,17,3,224.96
4265,6,18,3,167.01999999999998
4266,6,19,3,167.82000000000002
4267,6,20,3,169.9
4268,6,21,3,161.32
4269,6,22,3,19.52
4270,6,23,3,19.46
4271,6,24,3,14.71
4272,6,1,4,13.94
4273,6,2,4,15.0
4274,6,3,4,14.2
4275,6,4,4,14.64
4276,6,5,4,14.02
4277,6,6,4,162.41
4278,6,7,4,170.93
4279,6,8,4,239.23000000000002
4280,6,9,4,245.21
4281,6,10,4,246.94
4282,6,11,4,252.43
4283,6,12,4,256.4
4284,6,13,4,268.78999999999996
4285,6,14,4,251.76
4286,6,15,4,258.3
4287,6,16,4,255.03
4288,6,17,4,222.48
4289,6,18,4,190.02
4290,6,19,4,190.8
4291,6,20,4,187.48000000000002
4292,6,21,4,176.85
4293,6,22,4,17.48
4294,6,23,4,16.42
4295,6,24,4,12.81
4296,6,1,5,11.19
4297,6,2,5,12.93
4298,6,3,5,12.63
4299,6,4,5,12.21
4300,6,5,5,13.39
4301,6,6,5,169.07
4302,6,7,5,174.74
4303,6,8,5,260.48
4304,6,9,5,250.13
4305,6,10,5,253.38
4306,6,11,5,267.14
4307,6,12,5,261.74
4308,6,13,5,271.64
4309,6,14,5,273.57
4310,6,15,5,282.40999999999997
4311,6,16,5,292.09
4312,6,17,5,247.62
4313,6,18,5,182.66
4314,6,19,5,165.59
4315,6,20,5,161.12
4316,6,21,5,154.35
4317,6,22,5,19.5
4318,6,23,5,19.54
4319,6,24,5,15.1
4320,6,1,6,15.46
4321,6,2,6,15.46
4322,6,3,6,15.0
4323,6,4,6,15.4
4324,6,5,6,15.46
4325,6,6,6,138.13
4326,6,7,6,152.48000000000002
4327,6,8,6,240.16
4328,6,9,6,243.01999999999998
4329,6,10,6,245.42
4330,6,11,6,256.5
4331,6,12,6,261.64
4332,6,13,6,267.96999999999997
4333,6,14,6,268.37
4334,6,15,6,272.39
4335,6,16,6,278.3
4336,6,17,6,238.57999999999998
4337,6,18,6,181.26999999999998
4338,6,19,6,156.31
4339,6,20,6,144.04
4340,6,21,6,137.56
4341,6,22,6,13.989999999999998
4342,6,23,6,15.0
4343,6,24,6,12.49
4344,7,1,7,10.01
4345,7,2,7,8.82
4346,7,3,7,9.61
4347,7,4,7,9.11
4348,7,5,7,8.78
4349,7,6,7,153.1
4350,7,7,7,149.57
4351,7,8,7,163.45
4352,7,9,7,168.95000000000002
4353,7,10,7,169.53
4354,7,11,7,179.22000000000003
4355,7,12,7,170.23000000000002
4356,7,13,7,175.54
4357,7,14,7,183.29000000000002
4358,7,15,7,190.51
4359,7,16,7,195.07999999999998
4360,7,17,7,159.13
4361,7,18,7,114.07000000000001
4362,7,19,7,113.94999999999999
4363,7,20,7,9.33
4364,7,21,7,32.71
4365,7,22,7,9.59
4366,7,23,7,9.97
4367,7,24,7,9.51
4368,7,1,1,9.06
4369,7,2,1,9.26
4370,7,3,1,10.11
4371,7,4,1,8.81
4372,7,5,1,8.97
4373,7,6,1,11.81
4374,7,7,1,55.5
4375,7,8,1,98.82
4376,7,9,1,112.99
4377,7,10,1,88.43
4378,7,11,1,102.83999999999999
4379,7,12,1,117.28999999999999
4380,7,13,1,91.69
4381,7,14,1,102.84
4382,7,15,1,124.61
4383,7,16,1,103.36
4384,7,17,1,120.44
4385,7,18,1,129.19
4386,7,19,1,98.25
4387,7,20,1,61.45
4388,7,21,1,63.7
4389,7,22,1,8.85
4390,7,23,1,39.03
4391,7,24,1,9.17
4392,7,1,2,12.73
4393,7,2,2,12.78
4394,7,3,2,12.16
4395,7,4,2,12.37
4396,7,5,2,84.27
4397,7,6,2,212.95000000000002
4398,7,7,2,228.9
4399,7,8,2,297.93
4400,7,9,2,286.55
4401,7,10,2,294.75
4402,7,11,2,298.15999999999997
4403,7,12,2,319.77
4404,7,13,2,323.33000000000004
4405,7,14,2,318.59
4406,7,15,2,318.18
4407,7,16,2,328.40999999999997
4408,7,17,2,294.44
4409,7,18,2,235.55
4410,7,19,2,216.88
4411,7,20,2,204.78
4412,7,21,2,193.19
4413,7,22,2,13.25
4414,7,23,2,16.27
4415,7,24,2,12.91
4416,7,1,8,10.25
4417,7,2,8,10.66
4418,7,3,8,11.36
4419,7,4,8,11.36
4420,7,5,8,10.47
4421,7,6,8,13.12
4422,7,7,8,12.48
4423,7,8,8,13.67
4424,7,9,8,65.55
4425,7,10,8,81.39
4426,7,11,8,104.92
4427,7,12,8,95.09
4428,7,13,8,78.97
4429,7,14,8,77.04
4430,7,15,8,112.12
4431,7,16,8,93.46000000000001
4432,7,17,8,56.26
4433,7,18,8,35.03
4434,7,19,8,9.93
4435,7,20,8,9.92
4436,7,21,8,9.2
4437,7,22,8,9.67
4438,7,23,8,10.13
4439,7,24,8,9.98
4440,7,1,4,14.29
4441,7,2,4,15.16
4442,7,3,4,14.7
4443,7,4,4,15.29
4444,7,5,4,15.46
4445,7,6,4,148.96
4446,7,7,4,155.94
4447,7,8,4,246.43
4448,7,9,4,251.93
4449,7,10,4,262.57
4450,7,11,4,288.08
4451,7,12,4,278.34000000000003
4452,7,13,4,292.42
4453,7,14,4,276.98
4454,7,15,4,263.45
4455,7,16,4,265.33
4456,7,17,4,231.09
4457,7,18,4,186.24
4458,7,19,4,169.37
4459,7,20,4,161.65
4460,7,21,4,161.07000000000002
4461,7,22,4,17.77
4462,7,23,4,15.75
4463,7,24,4,12.89
4464,7,1,5,13.61
4465,7,2,5,14.63
4466,7,3,5,14.87
4467,7,4,5,13.99
4468,7,5,5,13.27
4469,7,6,5,165.93
4470,7,7,5,170.7
4471,7,8,5,239.72000000000003
4472,7,9,5,237.29000000000002
4473,7,10,5,231.61
4474,7,11,5,257.61
4475,7,12,5,279.73
4476,7,13,5,280.83000000000004
4477,7,14,5,268.5
4478,7,15,5,265.5
4479,7,16,5,277.03999999999996
4480,7,17,5,258.44
4481,7,18,5,202.68
4482,7,19,5,184.14000000000001
4483,7,20,5,167.01
4484,7,21,5,160.27
4485,7,22,5,17.52
4486,7,23,5,18.75
4487,7,24,5,13.89
4488,7,1,6,12.67
4489,7,2,6,12.88
4490,7,3,6,11.67
4491,7,4,6,10.48
4492,7,5,6,11.59
4493,7,6,6,159.76
4494,7,7,6,166.09
4495,7,8,6,241.66
4496,7,9,6,245.52
4497,7,10,6,256.41
4498,7,11,6,272.21000000000004
4499,7,12,6,271.61
4500,7,13,6,286.12
4501,7,14,6,288.76
4502,7,15,6,291.77
4503,7,16,6,305.05
4504,7,17,6,272.64
4505,7,18,6,228.81
4506,7,19,6,203.24
4507,7,20,6,179.18
4508,7,21,6,169.33
4509,7,22,6,16.96
4510,7,23,6,17.34
4511,7,24,6,13.32
4512,7,1,7,9.62
4513,7,2,7,10.07
4514,7,3,7,10.39
4515,7,4,7,9.17
4516,7,5,7,8.84
4517,7,6,7,157.53
4518,7,7,7,163.02
4519,7,8,7,180.21
4520,7,9,7,195.12
4521,7,10,7,208.36
4522,7,11,7,215.67
4523,7,12,7,206.93
4524,7,13,7,204.52
4525,7,14,7,210.38
4526,7,15,7,211.89000000000001
4527,7,16,7,202.37
4528,7,17,7,167.35999999999999
4529,7,18,7,102.28
4530,7,19,7,122.94
4531,7,20,7,11.39
4532,7,21,7,10.46
4533,7,22,7,10.35
4534,7,23,7,9.73
4535,7,24,7,10.28
4536,7,1,1,11.05
4537,7,2,1,11.07
4538,7,3,1,11.55
4539,7,4,1,11.18
4540,7,5,1,11.35
4541,7,6,1,14.67
4542,7,7,1,103.72
4543,7,8,1,135.63
4544,7,9,1,113.19999999999999
4545,7,10,1,126.22
4546,7,11,1,137.28
4547,7,12,1,108.00999999999999
4548,7,13,1,121.1
4549,7,14,1,136.63
4550,7,15,1,111.01
4551,7,16,1,127.47999999999999
4552,7,17,1,140.69
4553,7,18,1,106.87
4554,7,19,1,118.47
4555,7,20,1,105.03999999999999
4556,7,21,1,17.59
4557,7,22,1,47.79
4558,7,23,1,11.25
4559,7,24,1,11.6
4560,7,1,2,15.46
4561,7,2,2,15.46
4562,7,3,2,15.46
4563,7,4,2,15.46
4564,7,5,2,60.17
4565,7,6,2,149.42000000000002
4566,7,7,2,178.51999999999998
4567,7,8,2,279.78999999999996
4568,7,9,2,274.55
4569,7,10,2,275.28
4570,7,11,2,286.94
4571,7,12,2,280.32
4572,7,13,2,293.32
4573,7,14,2,296.81
4574,7,15,2,298.15999999999997
4575,7,16,2,299.36
4576,7,17,2,255.55
4577,7,18,2,205.46
4578,7,19,2,184.21
4579,7,20,2,161.17000000000002
4580,7,21,2,153.12
4581,7,22,2,15.58
4582,7,23,2,16.53
4583,7,24,2,13.89
4584,7,1,3,14.72
4585,7,2,3,13.04
4586,7,3,3,11.37
4587,7,4,3,11.5
4588,7,5,3,11.47
4589,7,6,3,158.97
4590,7,7,3,170.55
4591,7,8,3,252.57000000000002
4592,7,9,3,262.62
4593,7,10,3,259.96000000000004
4594,7,11,3,268.13
4595,7,12,3,280.38
4596,7,13,3,305.48
4597,7,14,3,306.74
4598,7,15,3,305.99
4599,7,16,3,315.27000000000004
4600,7,17,3,284.7
4601,7,18,3,235.63
4602,7,19,3,204.04
4603,7,20,3,182.07
4604,7,21,3,172.55999999999997
4605,7,22,3,16.669999999999998
4606,7,23,3,17.49
4607,7,24,3,14.06
4608,7,1,4,12.31
4609,7,2,4,11.3
4610,7,3,4,12.31
4611,7,4,4,11.97
4612,7,5,4,38.24
4613,7,6,4,177.31
4614,7,7,4,194.43
4615,7,8,4,289.91999999999996
4616,7,9,4,296.17
4617,7,10,4,298.59000000000003
4618,7,11,4,304.4
4619,7,12,4,300.04
4620,7,13,4,312.71
4621,7,14,4,308.32
4622,7,15,4,297.40999999999997
4623,7,16,4,302.53
4624,7,17,4,259.91
4625,7,18,4,197.24
4626,7,19,4,192.04
4627,7,20,4,187.63
4628,7,21,4,182.21
4629,7,22,4,14.870000000000001
4630,7,23,4,15.68
4631,7,24,4,13.08
4632,7,1,5,12.03
4633,7,2,5,13.27
4634,7,3,5,12.9
4635,7,4,5,12.21
4636,7,5,5,11.65
4637,7,6,5,173.36
4638,7,7,5,183.35
4639,7,8,5,251.99
4640,7,9,5,251.23000000000002
4641,7,10,5,257.97
4642,7,11,5,281.04
4643,7,12,5,291.29
4644,7,13,5,303.32
4645,7,14,5,293.02
4646,7,15,5,301.41
4647,7,16,5,316.89
4648,7,17,5,278.87
4649,7,18,5,219.81
4650,7,19,5,181.53
4651,7,20,5,175.0
4652,7,21,5,166.74
4653,7,22,5,16.69
4654,7,23,5,17.47
4655,7,24,5,13.06
4656,7,1,6,13.98
4657,7,2,6,13.98
4658,7,3,6,14.55
4659,7,4,6,12.99
4660,7,5,6,12.67
4661,7,6,6,138.92
4662,7,7,6,155.62
4663,7,8,6,240.79999999999998
4664,7,9,6,231.56
4665,7,10,6,241.11
4666,7,11,6,247.14999999999998
4667,7,12,6,247.36
4668,7,13,6,254.45
4669,7,14,6,253.91
4670,7,15,6,258.47
4671,7,16,6,267.95
4672,7,17,6,238.33999999999997
4673,7,18,6,181.9
4674,7,19,6,153.36
4675,7,20,6,148.4
4676,7,21,6,145.31
4677,7,22,6,16.59
4678,7,23,6,17.17
4679,7,24,6,12.11
4680,7,1,7,8.33
4681,7,2,7,8.03
4682,7,3,7,9.56
4683,7,4,7,9.27
4684,7,5,7,9.31
4685,7,6,7,156.15
4686,7,7,7,161.51000000000002
4687,7,8,7,166.92000000000002
4688,7,9,7,175.79
4689,7,10,7,183.37
4690,7,11,7,188.19
4691,7,12,7,184.35999999999999
4692,7,13,7,185.05
4693,7,14,7,180.24
4694,7,15,7,174.42000000000002
4695,7,16,7,181.3
4696,7,17,7,176.55999999999997
4697,7,18,7,15.0
4698,7,19,7,11.6
4699,7,20,7,11.6
4700,7,21,7,11.6
4701,7,22,7,10.91
4702,7,23,7,11.6
4703,7,24,7,11.6
4704,7,1,1,10.75
4705,7,2,1,9.5
4706,7,3,1,8.63
4707,7,4,1,9.69
4708,7,5,1,8.88
4709,7,6,1,12.86
4710,7,7,1,83.05
4711,7,8,1,105.3
4712,7,9,1,137.52
4713,7,10,1,123.23
4714,7,11,1,104.67
4715,7,12,1,116.06
4716,7,13,1,92.97
4717,7,14,1,67.84
4718,7,15,1,62.4
4719,7,16,1,11.98
4720,7,17,1,10.549999999999999
4721,7,18,1,7.76
4722,7,19,1,8.41
4723,7,20,1,7.94
4724,7,21,1,8.47
4725,7,22,1,9.9
4726,7,23,1,10.17
4727,7,24,1,8.96
4728,7,1,2,11.34
4729,7,2,2,11.79
4730,7,3,2,13.09
4731,7,4,2,14.22
4732,7,5,2,14.81
4733,7,6,2,189.64
4734,7,7,2,202.56
4735,7,8,2,292.9
4736,7,9,2,292.25
4737,7,10,2,293.0
4738,7,11,2,292.61
4739,7,12,2,288.02
4740,7,13,2,313.95
4741,7,14,2,304.01
4742,7,15,2,287.14
4743,7,16,2,284.05
4744,7,17,2,236.37
4745,7,18,2,191.81
4746,7,19,2,181.81
4747,7,20,2,177.26
4748,7,21,2,170.18
4749,7,22,2,15.16
4750,7,23,2,14.1
4751,7,24,2,12.65
4752,7,1,3,12.22
4753,7,2,3,11.38
4754,7,3,3,11.34
4755,7,4,3,12.48
4756,7,5,3,11.06
4757,7,6,3,194.34
4758,7,7,3,216.28
4759,7,8,3,280.07
4760,7,9,3,273.37
4761,7,10,3,294.66
4762,7,11,3,304.32
4763,7,12,3,302.48
4764,7,13,3,317.0
4765,7,14,3,295.26
4766,7,15,3,278.88
4767,7,16,3,279.14
4768,7,17,3,259.16
4769,7,18,3,207.07999999999998
4770,7,19,3,205.35000000000002
4771,7,20,3,197.49
4772,7,21,3,200.38
4773,7,22,3,16.61
4774,7,23,3,16.7
4775,7,24,3,11.71
4776,7,1,4,10.88
4777,7,2,4,10.41
4778,7,3,4,11.19
4779,7,4,4,11.25
4780,7,5,4,11.62
4781,7,6,4,211.21
4782,7,7,4,234.42000000000002
4783,7,8,4,308.03
4784,7,9,4,300.15
4785,7,10,4,298.43
4786,7,11,4,302.78000000000003
4787,7,12,4,307.03999999999996
4788,7,13,4,316.58000000000004
4789,7,14,4,295.64
4790,7,15,4,316.02
4791,7,16,4,318.69
4792,7,17,4,268.53000000000003
4793,7,18,4,222.76
4794,7,19,4,207.25
4795,7,20,4,207.18
4796,7,21,4,197.53
4797,7,22,4,14.77
4798,7,23,4,13.7
4799,7,24,4,10.35
4800,7,1,5,10.49
4801,7,2,5,10.71
4802,7,3,5,10.14
4803,7,4,5,11.09
4804,7,5,5,41.96
4805,7,6,5,188.79999999999998
4806,7,7,5,194.42000000000002
4807,7,8,5,264.61
4808,7,9,5,261.09000000000003
4809,7,10,5,258.17
4810,7,11,5,266.96
4811,7,12,5,262.64
4812,7,13,5,264.94
4813,7,14,5,252.76999999999998
4814,7,15,5,273.15
4815,7,16,5,291.48
4816,7,17,5,250.9
4817,7,18,5,180.53
4818,7,19,5,164.58
4819,7,20,5,162.89
4820,7,21,5,159.9
4821,7,22,5,15.719999999999999
4822,7,23,5,14.209999999999999
4823,7,24,5,12.29
4824,7,1,6,12.95
4825,7,2,6,11.74
4826,7,3,6,12.96
4827,7,4,6,14.25
4828,7,5,6,13.8
4829,7,6,6,182.26
4830,7,7,6,206.18
4831,7,8,6,281.64
4832,7,9,6,269.89
4833,7,10,6,281.54
4834,7,11,6,292.81
4835,7,12,6,301.94
4836,7,13,6,333.60999999999996
4837,7,14,6,320.46
4838,7,15,6,305.99
4839,7,16,6,313.46
4840,7,17,6,313.5
4841,7,18,6,272.61
4842,7,19,6,226.19
4843,7,20,6,211.60000000000002
4844,7,21,6,206.78
4845,7,22,6,16.66
4846,7,23,6,15.58
4847,7,24,6,13.5
4848,7,1,7,9.27
4849,7,2,7,9.62
4850,7,3,7,9.08
4851,7,4,7,8.53
4852,7,5,7,8.79
4853,7,6,7,203.24
4854,7,7,7,234.0
4855,7,8,7,261.77
4856,7,9,7,278.74
4857,7,10,7,284.15999999999997
4858,7,11,7,288.7
4859,7,12,7,272.09
4860,7,13,7,271.66
4861,7,14,7,265.23
4862,7,15,7,250.8
4863,7,16,7,236.39000000000001
4864,7,17,7,213.35
4865,7,18,7,65.37
4866,7,19,7,17.05
4867,7,20,7,24.28
4868,7,21,7,8.02
4869,7,22,7,7.56
4870,7,23,7,8.62
4871,7,24,7,8.22
4872,7,1,1,9.82
4873,7,2,1,10.53
4874,7,3,1,11.16
4875,7,4,1,11.54
4876,7,5,1,11.6
4877,7,6,1,18.84
4878,7,7,1,134.06
4879,7,8,1,129.43
4880,7,9,1,119.64
4881,7,10,1,146.45000000000002
4882,7,11,1,128.98
4883,7,12,1,118.33
4884,7,13,1,145.64
4885,7,14,1,128.54
4886,7,15,1,113.55000000000001
4887,7,16,1,137.96
4888,7,17,1,121.03
4889,7,18,1,104.39
4890,7,19,1,40.35
4891,7,20,1,37.11
4892,7,21,1,38.010000000000005
4893,7,22,1,9.42
4894,7,23,1,9.14
4895,7,24,1,9.12
4896,7,1,2,10.86
4897,7,2,2,10.62
4898,7,3,2,10.72
4899,7,4,2,12.97
4900,7,5,2,11.93
4901,7,6,2,182.17
4902,7,7,2,215.35
4903,7,8,2,318.36
4904,7,9,2,304.94
4905,7,10,2,309.79
4906,7,11,2,316.69
4907,7,12,2,320.17999999999995
4908,7,13,2,331.49
4909,7,14,2,327.93
4910,7,15,2,337.23
4911,7,16,2,340.35999999999996
4912,7,17,2,294.06
4913,7,18,2,235.57
4914,7,19,2,201.85999999999999
4915,7,20,2,201.28
4916,7,21,2,199.98000000000002
4917,7,22,2,18.73
4918,7,23,2,17.32
4919,7,24,2,13.83
4920,7,1,3,13.39
4921,7,2,3,14.13
4922,7,3,3,12.85
4923,7,4,3,12.67
4924,7,5,3,73.46
4925,7,6,3,186.42000000000002
4926,7,7,3,193.4
4927,7,8,3,269.52
4928,7,9,3,267.2
4929,7,10,3,271.91
4930,7,11,3,279.49
4931,7,12,3,279.01
4932,7,13,3,297.23
4933,7,14,3,306.74
4934,7,15,3,292.45
4935,7,16,3,295.28
4936,7,17,3,273.48
4937,7,18,3,209.23000000000002
4938,7,19,3,194.4
4939,7,20,3,189.35000000000002
4940,7,21,3,178.43
4941,7,22,3,19.580000000000002
4942,7,23,3,18.44
4943,7,24,3,14.97
4944,7,1,4,13.37
4945,7,2,4,14.14
4946,7,3,4,12.45
4947,7,4,4,12.36
4948,7,5,4,12.04
4949,7,6,4,156.08
4950,7,7,4,159.51000000000002
4951,7,8,4,228.10000000000002
4952,7,9,4,229.87
4953,7,10,4,232.65
4954,7,11,4,255.39
4955,7,12,4,261.02
4956,7,13,4,262.22
4957,7,14,4,255.65
4958,7,15,4,256.82
4959,7,16,4,276.52
4960,7,17,4,244.34
4961,7,18,4,182.73999999999998
4962,7,19,4,159.31
4963,7,20,4,163.38
4964,7,21,4,162.94
4965,7,22,4,15.940000000000001
4966,7,23,4,14.93
4967,7,24,4,12.98
4968,7,1,5,14.3
4969,7,2,5,14.41
4970,7,3,5,14.53
4971,7,4,5,13.29
4972,7,5,5,11.86
4973,7,6,5,187.24
4974,7,7,5,196.11
4975,7,8,5,275.85
4976,7,9,5,288.49
4977,7,10,5,286.98
4978,7,11,5,300.84
4979,7,12,5,309.09999999999997
4980,7,13,5,325.93
4981,7,14,5,317.74
4982,7,15,5,298.09
4983,7,16,5,298.05
4984,7,17,5,269.24
4985,7,18,5,208.63
4986,7,19,5,194.35999999999999
4987,7,20,5,192.15
4988,7,21,5,191.6
4989,7,22,5,16.47
4990,7,23,5,16.060000000000002
4991,7,24,5,11.45
4992,7,1,6,12.73
4993,7,2,6,12.93
4994,7,3,6,11.28
4995,7,4,6,10.69
4996,7,5,6,10.99
4997,7,6,6,179.48999999999998
4998,7,7,6,185.25
4999,7,8,6,263.75
5000,7,9,6,267.14
5001,7,10,6,264.59
5002,7,11,6,280.68
5003,7,12,6,281.1
5004,7,13,6,303.93
5005,7,14,6,296.03999999999996
5006,7,15,6,299.12
5007,7,16,6,311.85
5008,7,17,6,270.09
5009,7,18,6,214.18
5010,7,19,6,180.84
5011,7,20,6,176.98000000000002
5012,7,21,6,176.73000000000002
5013,7,22,6,17.209999999999997
5014,7,23,6,15.610000000000001
5015,7,24,6,13.25
5016,7,1,7,9.75
5017,7,2,7,9.15
5018,7,3,7,8.97
5019,7,4,7,9.86
5020,7,5,7,10.18
5021,7,6,7,172.07
5022,7,7,7,180.02
5023,7,8,7,207.9
5024,7,9,7,222.5
5025,7,10,7,227.23
5026,7,11,7,234.09000000000003
5027,7,12,7,225.32999999999998
5028,7,13,7,221.34
5029,7,14,7,222.39000000000001
5030,7,15,7,219.85000000000002
5031,7,16,7,214.28
5032,7,17,7,178.11
5033,7,18,7,89.92
5034,7,19,7,36.42
5035,7,20,7,9.79
5036,7,21,7,9.16
5037,7,22,7,9.33
5038,7,23,7,9.7
5039,7,24,7,9.58
5040,7,1,1,9.39
5041,7,2,1,8.9
5042,7,3,1,9.68
5043,7,4,1,9.81
5044,7,5,1,8.51
5045,7,6,1,10.47
5046,7,7,1,31.549999999999997
5047,7,8,1,83.67
5048,7,9,1,92.39
5049,7,10,1,115.43
5050,7,11,1,103.75
5051,7,12,1,84.75999999999999
5052,7,13,1,120.7
5053,7,14,1,115.02
5054,7,15,1,104.38
5055,7,16,1,127.89
5056,7,17,1,109.37
5057,7,18,1,79.36
5058,7,19,1,65.22
5059,7,20,1,33.45
5060,7,21,1,9.23
5061,7,22,1,8.93
5062,7,23,1,9.9
5063,7,24,1,9.87
5064,7,1,2,12.42
5065,7,2,2,12.77
5066,7,3,2,13.44
5067,7,4,2,12.35
5068,7,5,2,13.49
5069,7,6,2,151.35
5070,7,7,2,165.13
5071,7,8,2,256.29
5072,7,9,2,262.57
5073,7,10,2,268.39
5074,7,11,2,283.88
5075,7,12,2,287.88
5076,7,13,2,298.62
5077,7,14,2,299.56
5078,7,15,2,299.66
5079,7,16,2,308.51
5080,7,17,2,261.28
5081,7,18,2,200.95000000000002
5082,7,19,2,166.75
5083,7,20,2,161.95
5084,7,21,2,156.82
5085,7,22,2,19.46
5086,7,23,2,19.52
5087,7,24,2,15.46
5088,8,1,3,14.79
5089,8,2,3,13.96
5090,8,3,3,13.44
5091,8,4,3,14.16
5092,8,5,3,13.56
5093,8,6,3,144.24
5094,8,7,3,154.62
5095,8,8,3,249.01999999999998
5096,8,9,3,249.06
5097,8,10,3,257.44
5098,8,11,3,268.81
5099,8,12,3,266.24
5100,8,13,3,287.88
5101,8,14,3,281.49
5102,8,15,3,283.81
5103,8,16,3,294.83
5104,8,17,3,245.07999999999998
5105,8,18,3,181.65
5106,8,19,3,151.32
5107,8,20,3,147.14
5108,8,21,3,145.13
5109,8,22,3,16.23
5110,8,23,3,14.49
5111,8,24,3,12.77
5112,8,1,4,13.92
5113,8,2,4,14.91
5114,8,3,4,14.39
5115,8,4,4,15.22
5116,8,5,4,15.46
5117,8,6,4,147.79999999999998
5118,8,7,4,157.3
5119,8,8,4,247.73
5120,8,9,4,244.74
5121,8,10,4,251.79
5122,8,11,4,276.25
5123,8,12,4,270.23
5124,8,13,4,284.65
5125,8,14,4,280.67
5126,8,15,4,283.75
5127,8,16,4,286.1
5128,8,17,4,245.42
5129,8,18,4,180.48000000000002
5130,8,19,4,167.3
5131,8,20,4,164.66
5132,8,21,4,158.0
5133,8,22,4,16.98
5134,8,23,4,17.24
5135,8,24,4,13.03
5136,8,1,5,13.32
5137,8,2,5,11.77
5138,8,3,5,13.52
5139,8,4,5,14.71
5140,8,5,5,13.82
5141,8,6,5,179.29999999999998
5142,8,7,5,183.93
5143,8,8,5,258.12
5144,8,9,5,259.31
5145,8,10,5,264.42
5146,8,11,5,276.12
5147,8,12,5,266.14
5148,8,13,5,260.46000000000004
5149,8,14,5,263.93
5150,8,15,5,263.94
5151,8,16,5,259.56
5152,8,17,5,225.34
5153,8,18,5,180.82999999999998
5154,8,19,5,173.94
5155,8,20,5,167.85000000000002
5156,8,21,5,156.85
5157,8,22,5,15.059999999999999
5158,8,23,5,17.05
5159,8,24,5,12.28
5160,8,1,6,13.29
5161,8,2,6,12.9
5162,8,3,6,11.97
5163,8,4,6,11.08
5164,8,5,6,12.18
5165,8,6,6,138.67
5166,8,7,6,144.72
5167,8,8,6,208.73000000000002
5168,8,9,6,201.39999999999998
5169,8,10,6,209.61
5170,8,11,6,220.7
5171,8,12,6,225.34
5172,8,13,6,234.93
5173,8,14,6,242.05
5174,8,15,6,248.39
5175,8,16,6,251.03
5176,8,17,6,210.28
5177,8,18,6,151.94
5178,8,19,6,138.17000000000002
5179,8,20,6,141.12
5180,8,21,6,138.5
5181,8,22,6,13.96
5182,8,23,6,13.93
5183,8,24,6,12.24
5184,8,1,7,9.41
5185,8,2,7,9.05
5186,8,3,7,8.25
5187,8,4,7,7.79
5188,8,5,7,9.09
5189,8,6,7,139.44
5190,8,7,7,143.85
5191,8,8,7,153.65
5192,8,9,7,166.52
5193,8,10,7,188.4
5194,8,11,7,199.6
5195,8,12,7,193.25
5196,8,13,7,189.98
5197,8,14,7,187.08
5198,8,15,7,176.28
5199,8,16,7,185.33
5200,8,17,7,166.26
5201,8,18,7,13.17
5202,8,19,7,9.61
5203,8,20,7,8.44
5204,8,21,7,9.29
5205,8,22,7,8.13
5206,8,23,7,7.72
5207,8,24,7,8.85
5208,8,1,1,8.92
5209,8,2,1,9.75
5210,8,3,1,8.94
5211,8,4,1,8.64
5212,8,5,1,9.14
5213,8,6,1,12.76
5214,8,7,1,64.28
5215,8,8,1,82.35
